<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.28	114443.96	116093.62	112326.13	112796.87	261285	0	1500
2025.10.29	112796.88	113673.72	109210.41	111439.30	266848	0	1500
2025.10.30	111436.85	111821.61	106275.79	107491.73	221654	0	1500
2025.10.31	107489.97	111082.66	107374.67	109427.79	272415	0	1500
2025.11.01	109425.53	110498.37	109261.22	109812.64	247831	0	1500
2025.11.02	109813.58	111207.94	109729.11	110000.42	270547	0	1500
2025.11.03	110000.93	110756.96	105283.45	106871.29	275807	0	1500
2025.11.04	106871.18	107279.06	98884.51	100227.50	273375	0	1500
2025.11.05	100223.25	104530.95	98938.57	103648.75	269367	0	1500
2025.11.06	103650.62	104181.25	100231.75	101064.54	272478	0	1500
2025.11.07	101063.97	103853.82	99194.82	103839.11	274594	0	1500
2025.11.08	103838.96	104043.12	101417.44	102244.90	253254	0	1500
2025.11.09	102245.32	105024.71	101402.04	104514.88	271519	0	1500
2025.11.10	104512.90	106636.20	104047.39	105602.73	274056	0	1500
2025.11.11	105604.37	107479.65	102440.27	102590.48	274900	0	1500
2025.11.12	102592.00	105324.38	100788.13	101894.07	273931	0	1500
2025.11.13	101894.34	104030.21	97915.94	98748.20	266826	0	1500
2025.11.14	98747.42	100442.53	94114.15	94950.53	257872	0	1500
2025.11.15	94951.71	96748.20	93938.20	95215.44	238066	0	1500
2025.11.16	95216.16	96558.59	93302.92	93430.06	271760	0	1500
2025.11.17	93429.21	95941.93	91155.86	91821.48	229786	0	1500
2025.11.18	91821.48	93748.76	89163.99	92422.38	217574	0	1500
2025.11.19	92422.38	93349.63	88484.02	90483.80	201483	0	1500
2025.11.20	90483.30	93073.92	85978.51	87185.11	224513	0	1500
2025.11.21	87181.31	88157.17	80514.09	85119.40	271026	0	1500
2025.11.22	85118.86	85528.51	83558.28	84362.28	212292	0	1500
2025.11.23	84362.67	87969.82	84218.92	87962.72	254644	0	1500
2025.11.24	87963.29	89204.34	85227.95	88732.01	263638	0	1500
2025.11.25	88731.82	89063.98	86079.70	86978.39	269388	0	1500
2025.11.26	86977.53	90453.71	86270.74	90184.42	243047	0	1500
2025.11.27	90182.16	91922.85	90076.82	91378.39	238474	0	1500
2025.11.28	91384.97	93072.21	90217.50	90897.04	265206	0	1500
2025.11.29	90901.28	91216.09	90187.48	91028.58	244663	0	1500
2025.11.30	91028.12	91988.04	90481.17	91181.73	266366	0	1500
2025.12.01	91182.11	91351.09	83788.17	86421.62	273826	0	1500
2025.12.02	86422.56	92313.06	86170.99	91585.38	263938	0	1500
2025.12.03	91584.64	93977.64	91017.90	93704.28	271435	0	1500
2025.12.04	93703.01	94159.17	90902.94	92157.24	273408	0	1500
2025.12.05	92158.82	92687.53	88018.82	89179.25	264913	0	1500
2025.12.06	89181.60	90276.07	88912.09	89419.38	214619	0	1500
2025.12.07	89419.22	91766.19	87697.82	90216.96	165417	0	1500
2025.12.08	90217.27	92265.18	88966.31	91315.77	217249	0	1500
2025.12.09	91315.73	94565.85	89531.16	92649.65	254449	0	1500
2025.12.10	92649.48	94490.70	91573.77	92376.67	267194	0	1500
2025.12.11	92376.72	93550.96	89243.61	92866.04	262583	0	1500
2025.12.12	92879.31	93203.92	89487.47	90179.02	266102	0	1500
2025.12.13	90183.36	90580.28	89781.15	90181.44	242564	0	1500
2025.12.14	90181.18	90487.45	88357.61	88454.79	269814	0	1500
2025.12.15	88455.68	90031.83	85147.44	86199.83	271402	0	1500
2025.12.16	86219.38	88135.63	85241.15	87738.89	271993	0	1500
2025.12.17	87738.14	90301.45	85267.37	85930.47	256928	0	1500
2025.12.18	85954.38	89425.04	84394.39	85567.64	269764	0	1500
2025.12.19	85585.03	89327.56	85059.99	87775.28	251873	0	1500
2025.12.20	87774.57	88521.87	87769.74	88167.41	236221	0	1500
2025.12.21	88167.37	89027.54	87552.17	88120.71	257658	0	1500
2025.12.22	88120.64	90533.46	87856.28	88222.90	269372	0	1500
2025.12.23	88218.76	88889.43	86534.24	87658.17	269600	0	1500
2025.12.24	87657.56	87776.07	86340.40	87620.83	273040	0	1500
2025.12.26	87837.05	89480.42	86581.47	87371.93	266850	0	1500
2025.12.27	87372.03	87640.20	87159.79	87589.63	238167	0	1500
2025.12.28	87589.93	87976.52	87327.19	87492.66	130672	0	1500
2025.12.29	87502.04	90292.40	86674.57	87210.34	182942	0	1500
2025.12.30	87211.72	89309.09	86697.69	88201.09	254316	0	1500
2025.12.31	88202.64	89077.13	87089.97	87638.68	225488	0	1500
2026.01.02	88263.18	90920.01	88263.17	89990.90	263911	0	1500
2026.01.03	89990.90	90679.74	89267.48	90502.92	227403	0	1500
2026.01.04	90503.47	91760.97	90405.78	91228.67	275514	0	1500
2026.01.05	91228.76	94783.97	91086.39	94075.56	230110	0	1500
2026.01.06	94075.56	94411.29	91206.76	93190.15	251010	0	1500
2026.01.07	93190.60	93741.47	90567.11	90992.37	270871	0	1500
2026.01.08	90992.06	91577.40	89201.12	91183.73	267822	0	1500
2026.01.09	91185.31	91935.82	89579.16	90407.81	265909	0	1500
2026.01.10	90407.69	90667.42	90218.00	90374.84	246553	0	1500
2026.01.11	90374.85	91155.57	90268.51	90605.82	260212	0	1500
2026.01.12	90605.92	92396.70	89998.51	90966.60	251800	0	1500
2026.01.13	90966.21	94497.63	90931.13	94068.37	257471	0	1500
2026.01.14	94063.17	97931.64	94055.19	97549.97	249591	0	1500
2026.01.15	97544.35	97571.62	95085.61	95543.41	244306	0	1500
2026.01.16	95543.34	95842.92	94228.75	95468.29	240510	0	1500
2026.01.17	95468.38	95599.05	94985.23	95272.91	246292	0	1500
2026.01.18	95272.94	95475.52	94820.53	95374.15	270013	0	1500
2026.01.19	95374.15	95479.31	91837.94	92933.48	265911	0	1500
2026.01.20	92933.52	92987.74	89183.93	89349.70	270705	0	1500
2026.01.21	89349.87	90491.66	87159.63	90175.53	274226	0	1500
2026.01.22	90177.62	90316.28	88417.06	89166.92	252994	0	1500
2026.01.23	89162.48	91108.26	88443.42	89219.15	247695	0	1500
2026.01.24	89219.05	89798.14	89028.50	89253.27	241281	0	1500
2026.01.25	89254.71	89354.17	86091.74	86482.00	240969	0	1500
2026.01.26	86482.40	88764.79	85990.85	87954.88	246822	0	1500
2026.01.27	87952.55	89422.20	87148.65	88958.79	245992	0	1500
2026.01.28	88960.23	90486.96	88697.96	89285.75	253520	0	1500
2026.01.29	89285.21	89353.53	83224.37	84390.96	272367	0	1500
2026.01.30	84391.75	84612.71	81024.78	84144.74	275567	0	1500
2026.01.31	84155.54	84197.32	75599.48	78208.76	239919	0	1500
2026.02.01	78213.37	79351.75	76294.09	76445.75	260409	0	1500
2026.02.02	76445.34	79301.62	74538.65	78483.69	254432	0	1500
2026.02.03	78482.61	79130.17	72871.17	76145.94	240366	0	1500
2026.02.04	76145.94	76885.44	72050.95	72637.09	263791	0	1500
2026.02.05	72636.48	73472.83	62218.20	63071.47	272692	0	1500
2026.02.06	63071.47	71487.87	59968.12	70315.23	273397	0	1500
2026.02.07	70315.21	71692.42	67299.21	69468.46	250309	0	1500
2026.02.08	69468.41	71515.06	68743.66	70660.97	278494	0	1500
2026.02.09	70660.64	72220.08	68256.66	70379.90	277073	0	1500
2026.02.10	70387.34	70704.69	67884.55	68632.33	275078	0	1500
2026.02.11	68638.28	69259.23	65727.22	67753.93	280236	0	1500
2026.02.12	67752.67	68376.15	65062.08	65785.12	276549	0	1500
2026.02.13	65784.65	69436.71	65583.27	68848.26	278071	0	1500
2026.02.14	68848.29	70501.38	68668.38	69896.20	253986	0	1500
2026.02.15	69886.18	70934.60	68046.63	68816.46	279076	0	1500
2026.02.16	68828.73	70088.00	67247.09	68817.90	272246	0	1500
2026.02.17	68814.99	69188.17	66591.69	67639.78	270413	0	1500
2026.02.18	67638.42	68444.88	65827.31	66303.45	275420	0	1500
2026.02.19	66303.89	67294.64	65603.54	66886.73	269002	0	1500
2026.02.20	66885.88	68298.42	66437.79	67803.15	255500	0	1500
2026.02.21	67791.22	68689.28	67525.79	68359.16	217985	0	1500
2026.02.22	68372.74	68445.79	67171.68	67588.67	154863	0	1500
2026.02.23	67592.45	67726.28	63870.66	64589.24	151379	0	1500
2026.02.24	64565.10	64995.97	62548.82	64058.95	148349	0	1500
2026.02.25	64019.60	70000.31	63853.54	68891.72	152319	0	1500
2026.02.26	68935.20	69203.52	66536.70	67483.33	156758	0	1500
2026.02.27	67464.60	68242.92	65117.00	65483.29	151922	0	1500
2026.02.28	65557.18	67151.37	63042.23	66763.23	138007	0	1500
2026.03.01	66796.05	68186.78	65090.35	65710.54	155692	0	1500
2026.03.02	65637.40	70116.55	65050.98	69417.04	154782	0	1500
2026.03.03	69420.05	69523.61	66163.20	68084.97	157092	0	1500
2026.03.04	68010.80	74091.65	67408.47	73313.41	158747	0	1500
2026.03.05	73356.40	73590.87	70640.59	71153.52	127680	0	1500
2026.03.06	71150.70	71407.07	67736.84	68279.80	95341	0	1500
2026.03.07	68287.87	68528.06	66939.43	67384.09	51163	0	1500
2026.03.08	67384.29	68194.33	66548.97	67212.50	66727	0	1500
2026.03.09	67229.00	69512.09	65611.47	69032.12	97343	0	1500
2026.03.10	68955.60	71779.21	68387.41	70260.92	91307	0	1500
2026.03.11	70247.40	71333.81	68978.58	70589.82	84244	0	1500
2026.03.12	70643.85	70956.13	69225.79	70197.10	81167	0	1500
2026.03.13	70168.60	73922.94	70035.75	71377.23	90203	0	1500
2026.03.14	71363.60	71485.70	70349.06	70845.49	53330	0	1500
2026.03.15	70790.27	71988.66	70666.59	71758.77	59269	0	1500
2026.03.16	71748.90	74514.46	71637.95	74194.61	94226	0	1500
2026.03.17	74236.00	76003.25	73420.45	74562.51	96391	0	1500
2026.03.18	74526.20	74818.02	70492.85	71231.58	89097	0	1500
2026.03.19	71202.00	71601.11	68785.36	70448.81	98088	0	1500
2026.03.20	70470.30	71353.24	69380.26	70042.60	97322	0	1500
2026.03.21	70070.50	71068.07	69937.64	70431.74	48502	0	1500
2026.03.22	70428.17	70485.24	68087.05	68189.80	69086	0	1500
2026.03.23	68175.80	71788.39	67353.43	70883.47	99287	0	1500
2026.03.24	70891.00	71374.71	68899.13	70029.20	93665	0	1500
2026.03.25	70056.40	72013.89	69873.74	70991.94	91987	0	1500
2026.03.26	70978.30	71529.69	68111.78	68910.52	87726	0	1500
2026.03.27	68943.20	69145.35	65513.86	65973.70	83823	0	1500
2026.03.28	65977.05	67250.48	65871.96	66900.69	53942	0	1500
2026.03.29	66878.25	67063.55	66118.96	66536.41	37550	0	1500
2026.03.30	66534.50	68100.51	64951.25	66598.97	93872	0	1500
2026.03.31	66563.30	68524.62	65944.73	68186.68	99710	0	1500
2026.04.01	68193.20	69261.17	67535.59	68186.47	133344	0	1500
2026.04.02	68175.90	68639.54	65715.01	66937.93	117068	0	1500
2026.04.03	66932.80	67336.87	66307.46	66834.37	81589	0	1500
2026.04.04	66776.38	67526.99	66769.32	67246.70	45128	0	1500
2026.04.05	67224.61	67804.70	66599.67	67614.86	52093	0	1500
2026.04.06	67620.70	70348.01	67352.56	69834.36	83561	0	1500
2026.04.07	69823.80	69823.80	67718.01	69272.97	89831	0	1500
2026.04.08	69296.70	72846.05	69296.70	71374.27	101450	0	1500
2026.04.09	71378.90	72556.41	70477.78	72385.12	103394	0	1500
2026.04.10	72419.30	73460.51	71431.43	73373.94	98782	0	1500
2026.04.11	73325.55	73822.98	72562.66	73330.31	62672	0	1500
2026.04.12	73303.65	73608.18	70640.14	71329.82	70050	0	1500
2026.04.13	71355.10	73522.84	70523.42	73236.58	95927	0	1500
2026.04.14	73184.10	76107.46	73127.29	74072.71	114693	0	1500
2026.04.15	74141.90	75302.23	73540.87	74857.02	107739	0	1500
2026.04.16	74840.80	75533.10	73320.75	75234.60	121126	0	1500
2026.04.17	75240.20	78356.96	74556.23	77381.23	113720	0	1500
2026.04.18	77342.85	77537.91	75470.37	75765.91	58304	0	1500
2026.04.19	75783.12	76266.27	74455.74	74707.12	74423	0	1500
2026.04.20	74694.43	76582.92	73752.50	76313.35	121467	0	1500
2026.04.21	76319.30	76911.63	74832.71	75751.40	132212	0	1500
2026.04.22	75726.90	79493.72	75300.07	78486.95	125004	0	1500
2026.04.23	78441.10	78853.66	76974.29	77877.39	138745	0	1500
2026.04.24	77895.20	78585.11	77371.15	77771.19	136504	0	1500
2026.04.25	77737.63	77806.21	77174.33	77488.55	94022	0	1500
2026.04.26	77482.03	78528.66	77348.29	78243.86	120778	0	1500
2026.04.27	78249.31	79494.26	76452.01	76975.93	143654	0	1500
2026.04.28	76938.00	77469.16	75645.01	76457.69	132225	0	1500
2026.04.29	76451.80	77882.07	74917.78	75668.80	137626	0	1500
2026.04.30	75632.40	76635.25	75286.25	76494.15	131832	0	1500
2026.05.01	76440.70	78926.96	76168.55	77794.61	116123	0	1500
2026.05.02	77873.68	78578.36	77871.20	78440.97	77635	0	1500
2026.05.03	78470.52	79255.88	78073.35	78873.88	86718	0	1500
2026.05.04	78886.16	80740.51	78198.24	79914.35	118548	0	1500
2026.05.05	79919.40	81762.58	79725.23	81631.49	116919	0	1500
2026.05.06	81638.50	82817.47	80725.49	81410.52	128240	0	1500
2026.05.07	81413.70	81698.78	79501.92	79866.69	129457	0	1500
2026.05.08	79865.60	80494.66	79180.43	80097.29	142476	0	1500
2026.05.09	80121.95	81070.93	80099.05	80787.67	96083	0	1500
2026.05.10	80800.23	81564.63	80266.63	80687.46	128362	0	1500
2026.05.11	80775.23	82460.04	80429.14	81803.77	126732	0	1500
2026.05.12	81801.90	81944.92	79807.75	80647.70	89025	0	1500
2026.05.13	80660.90	81286.57	78710.10	79653.82	86801	0	1500
2026.05.14	79668.20	82049.72	78888.65	81370.58	105397	0	1500
2026.05.15	81400.00	81664.02	78604.48	79064.96	111673	0	1500
2026.05.16	79080.27	79177.11	77801.80	78229.39	77459	0	1500
2026.05.17	78227.18	78567.69	77675.05	78240.86	75649	0	1500
2026.05.18	78229.10	78438.31	75995.31	76902.88	119587	0	1500
2026.05.19	76838.10	77347.19	76071.35	76951.99	106506	0	1500
2026.05.20	76942.80	77772.74	76446.66	77662.72	79142	0	1500
2026.05.21	77620.30	78122.02	76636.38	77611.77	91807	0	1500
2026.05.22	77624.60	77826.87	75566.85	75853.71	98405	0	1500
2026.05.23	75903.77	77112.51	74206.34	77068.01	72259	0	1500
2026.05.24	77198.41	77376.70	76105.75	76526.60	69438	0	1500
2026.05.25	76557.39	77815.13	76004.38	77182.59	68863	0	1500
2026.05.26	77188.80	77995.25	75654.06	75999.57	85877	0	1500
2026.05.27	75988.80	76034.09	74534.88	75148.21	83741	0	1500
2026.05.28	75138.10	75138.10	72467.98	73472.07	116746	0	1500
2026.05.29	73476.20	74227.73	72397.43	73547.93	105569	0	1500
2026.05.30	73589.99	74027.48	73119.93	73845.43	55433	0	1500
2026.05.31	73867.52	74162.54	73294.67	73658.33	72577	0	1500
2026.06.01	73637.67	74104.05	70572.54	71340.23	125173	0	1500
2026.06.02	71345.00	71488.12	66331.60	67518.95	123952	0	1500
2026.06.03	67489.10	67817.07	64688.77	64816.82	132095	0	1500
2026.06.04	64897.00	65758.42	61317.91	63504.82	164735	0	1500
2026.06.05	63570.80	63903.89	59089.89	61619.90	160108	0	1500
2026.06.06	61591.15	61966.74	59461.67	60662.33	530003	0	1500
2026.06.07	60686.90	62920.21	60399.80	61884.85	144524	0	1500
2026.06.08	61851.46	64191.81	61620.99	63424.23	155182	0	1500
2026.06.09	63465.40	63829.94	60739.09	62069.44	154021	0	1500
2026.06.10	62111.10	62792.29	60713.73	61652.95	151232	0	1500
2026.06.11	61729.30	63832.13	61042.28	63336.01	152783	0	1500
2026.06.12	63324.10	64333.65	62747.17	63419.00	147982	0	1500
2026.06.13	63421.00	64312.37	63386.86	64232.99	120139	0	1500
2026.06.14	64243.71	64714.73	63634.44	63977.23	132094	0	1500
2026.06.15	63978.07	67248.38	63958.68	66460.88	150759	0	1500
2026.06.16	66478.50	66942.92	65297.59	65780.25	146356	0	1500
2026.06.17	65784.90	66384.18	63982.13	64274.95	143254	0	1500
2026.06.18	64368.10	64740.17	62159.97	63031.31	147686	0	1500
2026.06.19	63007.40	63343.81	62246.44	63153.18	139086	0	1500
2026.06.20	63141.36	64303.25	62989.37	63838.85	122925	0	1500
2026.06.21	63840.85	64492.46	63612.35	63700.19	126718	0	1500
2026.06.22	63699.75	65548.07	63195.10	64349.47	221835	0	1500
2026.06.23	64346.80	64403.37	61856.43	62380.08	192213	0	1500
2026.06.24	62390.65	63121.06	59017.04	60921.48	188287	0	1500
2026.06.25	60864.00	61859.61	58001.08	59296.27	144311	0	1500
2026.06.26	59347.15	60651.25	58241.47	59618.31	155989	0	1500
2026.06.27	59603.67	60840.79	59575.15	60163.56	110033	0	1500
2026.06.28	60218.03	60446.99	59167.65	59556.84	128523	0	1500
2026.06.29	59544.86	60673.39	58781.62	60185.78	150974	0	1500
2026.06.30	60203.25	60472.47	58075.40	58645.41	139367	0	1500
2026.07.01	58622.95	60457.44	57706.64	60044.92	146188	0	1500
2026.07.02	60060.80	62129.53	59494.75	61514.23	149116	0	1500
2026.07.03	61503.35	62816.47	61158.93	62650.85	111177	0	1500
2026.07.04	62687.91	63404.05	62260.31	63229.47	98492	0	1500
2026.07.05	63150.89	63398.77	62378.39	62679.51	106075	0	1500
2026.07.06	62644.35	63930.36	61253.69	63780.55	134343	0	1500
2026.07.07	63776.90	64647.13	62599.40	63618.03	123950	0	1500
2026.07.08	63651.90	63807.09	61475.39	62043.58	125214	0	1500
2026.07.09	62051.10	63438.75	61628.46	63224.69	129292	0	1500
2026.07.10	63260.70	64655.12	62875.12	63797.14	121404	0	1500
2026.07.11	63787.18	64441.14	63787.18	64334.48	101175	0	1500
2026.07.12	64344.27	64373.79	63586.24	64151.50	111365	0	1500
2026.07.13	64155.59	64368.22	61741.82	62094.40	124228	0	1500
2026.07.14	62141.70	64894.96	61796.60	64506.12	106481	0	1500
2026.07.15	64513.95	65529.34	64429.86	64941.86	113699	0	1500
2026.07.16	64920.25	64959.80	63790.09	64081.99	144129	0	1500
2026.07.17	64054.15	64340.54	62458.25	64092.10	169812	0	1500
2026.07.18	64084.06	64689.32	63832.04	64647.31	82772	0	1500
2026.07.19	64629.42	64918.29	64225.96	64438.56	115242	0	1500
2026.07.20	64478.44	65746.97	63693.08	65309.82	157243	0	1500
2026.07.21	65292.90	66907.15	65041.75	66377.93	143851	0	1500
2026.07.22	66363.30	66683.83	65490.90	65881.00	145652	0	1500
2026.07.23	65883.00	66091.73	65806.51	66037.88	13216	0	1500
