"id","port_number","ea_token","bt_time","time_frame","symbols","platform","days","bal_start","bal_end","profit_percent","profit_factor","expected_payoff","max_dd","trades","profit_trades","loss_trades","new_total_ai","new_a_val","new_b_val","new_c_val","new_d_val","new_e_val","total_ai","equity_dd_percent","balance_dd_percent"
"105823","2003373","LZY9279","2025-03-22T11:06:34","60","CCET","MT5","247","100000","4156.44","254.45","1883.39","270380","0.32005","1","1","0","89.3473693120658","25","11.6509433962264","13.1368711591562","19.5595547566831","20","0.27994","19.28","0.14"
"105245","2003373","SPN7264","2025-03-22T10:33:21","60","CCET","MT5","247","100000","4156.44","254.45","1883.39","270380","0.32005","1","1","0","89.3473693120658","25","11.6509433962264","13.1368711591562","19.5595547566831","20","0.27994","19.28","0.14"
"136368","2003394","CST7736","2025-03-26T18:44:44","60","CCET","MT5","247","1000000","13814.89","249.84","1798.74","2656930","0.32745","1","1","0","89.3115949772245","25","11.6509433962264","13.0098234814646","19.6508280995335","20","0.27489","19.43","0.15"
"20076","86399320","PBV8559","2024-12-18T14:10:19","60","GBPUSD","MT5","242","10000","32740.19","227.4","3.27","32.11","0.23435","716","553","163","89.3113963418857","23.7203656446164","11.4150943396226","14.7017921678257","19.4741441898209","20","0.26567","23.43","4.77"
"125935","2003394","ADW1627","2025-03-25T15:42:48","60","CCET","MT5","247","1000000","18131.39","302.77","2182.67","3209860","0.32691","1","1","0","89.2974154698379","25","11.6509433962264","13.019053126251","19.6274189473606","20","0.31668","19.42","0.15"
"745832","105051440","LIY3896","2026-04-03T22:40:22","60","XAUUSD","MT5","519","10000","20329.17","103.29","1.63","154.17","0.21543","67","29","38","89.2610962685414","14.1894341489563","20","15.0716621195851","20","20","Infinity","19.04","15.28"
"26358","5029897359","MZI0904","2025-01-08T14:16:15","60","CHINA50","MT5","262","10000","34770.21","248.48","3.58","50.71","0.39366","490","342","148","89.2312569164469","24.968098290595","12.3584905660377","11.9263908840015","19.9782771758127","20","0.27199","25.05","12.39"
"110322","2003373","GQF6854","2025-03-22T15:27:23","60","CCET","MT5","247","100000","8440.86","237.51","1840.98","252471","0.29785","1","1","0","89.0642582596404","24.3282537427344","11.6509433962264","13.5255063639964","19.5595547566831","20","0.26999","19.03","0.14"
"670146","95181184","EOC7593","2025-11-24T13:12:29","60","EURUSD","MT5","263","10000","29222.07","192.22","4.49","54.45","0.36109","353","289","64","88.9884652141167","20","16.5408805031447","12.447584710972","20","20","0.22097","33.08","7.06"
"658893","95181184","WEU7607","2025-11-20T09:08:52","60","EURUSD","MT5","263","10000","33505.02","235.05","3.78","90.75","0.36348","259","149","110","88.94945733077","20","16.5408805031447","12.4085768276253","20","20","0.25304","36.35","5.02"
"88698","2003394","QJH2521","2025-03-20T11:01:51","60","CCET","MT5","247","1000000","2817343.18","199.49","69.73","156404","0.17854","13","13","0","88.9251490722837","21.9382380766571","11.6509433962264","15.8198032206381","19.516164378762","20","0.2562","16.81","0.15"
"285664","18031399","OFA2139","2025-05-23T18:41:22","60","CCET","MT5","247","1000000","32278.72","299.55","1314.56","3172390","0.30879","1","1","0","88.8671650014191","20","15.5345911949686","13.3325738064505","20","20","0.31509","19.35","0.24"
"26367","5029897359","UVR2588","2025-01-09T11:25:56","60","CHINA50","MT5","262","10000","103157.37","943.49","5.06","279.91","0.4216","337","213","124","88.8497472874309","25","12.3584905660377","11.496712532338","19.9945441890552","20","0.79964","42.16","14.7"
"655922","95181184","QCR4057","2025-11-19T08:50:45","60","EURUSD","MT5","263","10000","28352.92","195.92","2.56","64.75","0.37598","307","176","131","88.7474239702693","20","16.5408805031447","12.2065434671246","20","20","0.22185","37.6","8.71"
"145972","2003373","FDV9426","2025-03-28T11:05:46","60","CCET","MT5","247","100000","4527","231.66","1724.1","246546","0.30514","1","1","0","88.7253901265101","23.9789238410329","11.6509433962264","13.396635818506","19.6988870707448","20","0.26394","19.24","0.14"
"673808","95181184","NFO9883","2025-11-25T16:17:24","60","EURUSD","MT5","263","10000","23922.8","137.74","3.56","32.52","0.22606","451","251","200","88.7233329288545","17.3197284392881","16.5408805031447","14.8627239864217","20","20","0.19421","22.74","6.06"
"61802","40062297","XKC2694","2025-03-15T14:35:19","60","EURUSD.AD","MT4","314","10000","45139.87","351.4","1.3","64.76","0.56996","546","260","286","88.686254466814","25","14.811320754717","9.46144996515517","19.4134837469419","20","0.30653","57","45.62"
"171907","2003394","NNF6373","2025-04-02T09:03:36","60","CCET","MT5","247","1000000","76245.02","227.33","24.65","47399.1","0.30504","51","50","1","88.5914678618383","23.7159120286299","11.6509433962264","13.3983950304807","19.8262174065013","20","0.26031","15.16","1.24"
"589178","95181184","BGP0712","2025-09-27T10:10:52","60","NVDA","MT5","254","10000","31125.85","178.67","7.61","296.55","0.35446","62","54","8","88.5312809230148","20","15.9748427672956","12.5564381557192","20","20","0.21212","35.45","8.8"
"589476","95181184","BHD7878","2025-09-27T13:07:33","60","NVDA","MT5","254","10000","30255.92","176.85","9.86","568.81","0.3554","32","31","1","88.5157900722019","20","15.9748427672956","12.5409473049063","20","20","0.21062","35.54","6.79"
"115597","2003394","YSJ8861","2025-03-24T14:00:13","60","CCET","MT5","247","1000000","2741970.31","191.47","67.91","150152","0.17644","13","13","0","88.5142211443321","21.3953744070491","11.6509433962264","15.8634921933878","19.6044111476687","20","0.24945","16.31","0.15"
"338177","18031399","QPZ0194","2025-06-03T15:29:32","60","CCET","MT5","247","1000000","5471.87","210.12","903.15","2239930","0.32956","1","1","0","88.5084145130944","20","15.5345911949686","12.9738233181258","20","20","0.24141","19.47","0.25"
"554853","2003537","OHL7790","2025-09-11T15:33:41","60","TRUE","MT5","247","10000","77.54","131.78","165.56","3358.43","0.16885","4","4","0","88.3689680809492","16.8119722663027","15.5345911949686","16.0224046196779","20","20","0.1961","16.89","0.15"
"554851","2003537","ZNY2502","2025-09-11T15:29:19","60","TRUE","MT5","247","10000","77.54","131.78","165.56","3358.43","0.16885","4","4","0","88.3689680809492","16.8119722663027","15.5345911949686","16.0224046196779","20","20","0.1961","16.89","0.15"
"654529","95181184","FFP0164","2025-11-18T13:28:28","60","EURUSD","MT5","263","10000","40873.61","308.74","3.55","103.26","0.40535","299","176","123","88.2855754993907","20","16.5408805031447","11.7446949962461","20","20","0.30112","40.54","6.18"
"551851","95181184","AEQ0445","2025-09-10T16:25:35","60","EURUSD","MT5","263","10000","9755.16","567.92","3.43","554.7","0.40963","103","47","56","88.2197465507227","20","16.5408805031447","11.6788660475781","20","20","0.49247","40.28","12.28"
"656046","95181184","OXI6014","2025-11-19T09:29:46","60","EURUSD","MT5","263","10000","40231.99","302.32","3.84","102.48","0.41464","295","179","116","88.1431582357094","20","16.5408805031447","11.6022777325648","20","20","0.29473","41.46","6.32"
"602345","95181184","KNK1385","2025-10-17T14:44:50","60","AUS200","MT5","259","10000","24145.02","141.45","5.29","155.44","0.26018","91","54","37","88.1306174869695","17.6298610931993","16.2893081761006","14.2114482176696","20","20","0.19386","23.09","8.23"
"597091","95181184","FDT3547","2025-10-11T16:06:22","60","FRA40","MT5","258","10000","25481.31","154.81","3.79","53.13","0.31798","292","208","84","88.1062499409313","18.7072029852232","16.2264150943396","13.1726318613685","20","20","0.19799","27.96","5.81"
"20129","5029898263","OGV5577","2024-12-19T16:39:02","60","EURUSD","MT5","263","10000","126881.89","1237.02","1.84","229.7","0.44155","535","237","298","88.1000647971069","25","12.4056603773585","11.1994155401795","19.4949888795689","20","0.96236","24.23","22.2"
"660175","95181184","ZHI5908","2025-11-20T14:29:08","60","EURUSD","MT5","263","10000","28539.73","185.4","3.2","54.05","0.41824","343","228","115","88.0884350991776","20","16.5408805031447","11.547554596033","20","20","0.20861","38.19","7.15"
"194846","2003394","RML0765","2025-04-04T10:08:36","60","CCET","MT5","247","1000000","1549446.03","208.67","63.18","146381","0.27114","15","15","0","88.0805869334577","22.5419930609476","11.6509433962264","14.0083627079697","19.8792877683139","20","0.2502","20.9","0.15"
"659906","95181184","EPU0342","2025-11-20T13:55:51","60","EURUSD","MT5","263","10000","28724.28","187.24","3","54.12","0.41999","346","227","119","88.0619270051558","20","16.5408805031447","11.5210465020111","20","20","0.20974","38.74","7.24"
"660874","95181184","VAU4585","2025-11-20T16:14:03","60","EURUSD","MT5","263","10000","30026.97","203.86","2.73","54.29","0.4204","380","238","142","88.0557254567551","20","16.5408805031447","11.5148449536105","20","20","0.22182","38.59","7.8"
"672718","95181184","TPQ1976","2025-11-25T14:05:53","60","EURUSD","MT5","263","10000","28762.44","186.96","3.8","61.33","0.42438","320","146","174","87.9956967310612","20","16.5408805031447","11.4548162279166","20","20","0.20893","40.01","7.2"
"234587","2003394","YHG7491","2025-04-09T08:50:28","60","CCET","MT5","247","1000000","18037.19","216.3","1567.95","2306160","0.31036","1","1","0","87.9808430905678","23.0302430399811","11.6509433962264","13.3051124653051","19.9945441890552","20","0.25051","19.39","0.15"
"20237","86399320","SPK8577","2024-12-21T12:36:34","60","GBPUSD","MT5","242","10000","31604.3","216.04","3.03","45.11","0.27298","486","315","171","87.9414924113667","23.0141618858139","11.4150943396226","13.9745538284161","19.5376823575141","20","0.2509","27.3","3.42"
"660648","95181184","YYN1468","2025-11-20T15:52:23","60","EURUSD","MT5","263","10000","26793.35","167.93","3.46","54.17","0.40942","310","208","102","87.934340241583","19.7113725880798","16.5408805031447","11.6820871503585","20","20","0.19689","40.94","5.12"
"675254","95181184","ESG4322","2025-11-26T11:23:04","60","EURUSD","MT5","263","10000","24038.16","139.15","3.65","34.4","0.27407","422","196","226","87.9342703377467","17.4388254632202","16.5408805031447","13.9545643713818","20","20","0.19016","25.11","5.17"
"20230","86399320","CSY9216","2024-12-21T11:01:46","60","GBPUSD","MT5","242","10000","28438.75","184.39","2.99","50.66","0.16732","364","227","137","87.910758658729","20.9033511759008","11.4150943396226","16.0546307856914","19.5376823575141","20","0.2394","13.94","4.87"
"660377","95181184","OSR4879","2025-11-20T15:01:43","60","EURUSD","MT5","263","10000","27512.61","175.13","2.89","50.76","0.4323","345","226","119","87.8771723163474","20","16.5408805031447","11.3362918132028","20","20","0.1994","37.79","7.08"
"661613","95181184","KMD6086","2025-11-21T13:23:09","60","EURUSD","MT5","263","10000","28396.92","183.97","3.38","56.09","0.43597","328","221","107","87.8226664781052","20","16.5408805031447","11.2817859749606","20","20","0.20535","37.55","7.04"
"657851","95181184","NWC9261","2025-11-19T13:36:21","60","EURUSD","MT5","263","10000","31880.91","218.81","3.79","69.68","0.43897","314","192","122","87.7783062389668","20","16.5408805031447","11.2374257358221","20","20","0.23014","37.21","3.34"
"38880","2003373","GUF6137","2025-03-12T16:34:16","240","CCET","MT5","247","100000","3321.92","188.96","397.58","33723.7","0.19284","6","6","0","87.7543410291142","21.2224945747345","11.6509433962264","15.5254854501955","19.3554176079577","20","0.24563","19.28","0.15"
"118745","2003373","NUS0397","2025-03-24T16:55:34","60","CCET","MT5","247","100000","1424.34","219.87","1587.24","234372","0.3148","1","1","0","87.7382734670809","23.2551609036751","11.6509433962264","13.2277580195107","19.6044111476687","20","0.25327","19.42","0.15"
"673264","95181184","KOL1815","2025-11-25T15:02:43","60","EURUSD","MT5","263","10000","22391.04","122.95","4.43","35.79","0.2158","356","211","145","87.6411088430713","16.0358877824091","16.5408805031447","15.0643405575176","20","20","0.18318","17.25","3.75"
"595040","95181184","RSB0194","2025-10-08T13:09:21","60","HK50","MT5","248","10000","22828.21","128.28","3.05","46.99","0.19596","273","166","107","87.5677251883362","16.5082391773424","15.5974842767296","15.4620017342642","20","20","0.19004","17.97","6.36"
"19913","5029898263","QLS2393","2024-12-16T14:36:14","60","EURUSD","MT5","263","10000","30840.3","208.21","2.07","33.89","0.30557","624","361","263","87.3543523660085","22.5124767292992","12.4056603773585","13.3890725286453","19.4334023424124","19.6137403882931","0.24048","30.56","7.72"
"20509","5029898263","DKB7569","2024-12-23T16:09:22","60","EURUSD","MT5","263","10000","36491.57","264.92","2.16","59.94","0.50112","442","261","181","87.3441225724358","25","12.4056603773585","10.3566685276669","19.5817936674105","20","0.25316","30.27","10.57"
"134547","2003394","WFH4082","2025-03-26T16:28:33","60","CCET","MT5","247","1000000","5352.11","212.62","33","113340","0.31434","20","19","1","87.3336445881447","22.7961217851984","11.6509433962264","13.2357513071865","19.6508280995335","20","0.24755","24.73","0.69"
"576174","95181184","AJG7524","2025-09-20T14:12:36","60","META","MT5","254","10000","21152.92","100.73","11.09","441.17","0.10515","23","22","1","87.33114842522","13.935890418398","15.9748427672956","17.4204152395265","20","20","0.17563","8.5","4.76"
"325565","18031399","MOK6599","2025-05-31T09:58:17","60","CCET","MT5","247","1000000","2471837.03","147.18","101.49","212353","0.28899","7","7","0","87.3176253174675","18.099232220936","15.5345911949686","13.6838019015629","20","20","0.19703","14.47","0.38"
"20583","86399320","ITM1788","2024-12-25T10:32:13","60","GBPUSD","MT5","242","10000","32341.94","223.42","2.42","44.97","0.34822","504","318","186","87.1778662228077","23.4755949397429","11.4150943396226","12.6597579960816","19.6274189473606","20","0.24581","34.82","8.52"
"70518","2003394","PZN3214","2025-03-18T08:34:23","60","CCET","MT5","247","1000000","5352.11","212.62","33","113340","0.31434","20","19","1","87.1569606784322","22.7961217851984","11.6509433962264","13.2357513071865","19.4741441898209","20","0.24789","24.73","0.69"
"219028","2003394","VUF3643","2025-04-08T10:43:39","60","CCET","MT5","247","1000000","24028.1","191.71","11.49","136498","0.26566","15","14","1","87.1505473423169","21.4117864152466","11.6509433962264","14.1095403550312","19.9782771758127","20","0.23705","17.44","4.95"
"20010","86399320","ANC9716","2024-12-17T17:31:22","60","AUDUSD","MT5","242","10000","35719.2","257.19","3.12","79.63","0.43707","323","221","102","87.1342134814383","25","11.4150943396226","11.2655001548596","19.453618986956","20","0.25754","43.71","6.18"
"669253","95181184","AMI2202","2025-11-24T10:43:12","60","EURUSD","MT5","263","10000","25654.86","159.54","3.32","42.02","0.42513","385","278","107","87.0593329516172","19.0749131234056","16.5408805031447","11.4435393250669","20","20","0.18889","35.54","7.26"
"20176","86399320","XNF1368","2024-12-20T13:45:24","60","EURAUD","MT5","242","10000","148928.68","1389.29","2.55","317.19","0.45037","438","249","189","87.0016997849304","25","11.4150943396226","11.0704410665458","19.516164378762","20","1.06499","34.98","44.72"
"88635","2003394","FWY1142","2025-03-20T10:57:52","60","CCET","MT5","247","1000000","2243098.61","179.99","68.1","154609","0.20878","12","12","0","86.9626698589395","20.5916998317721","11.6509433962264","15.203862252179","19.516164378762","20","0.23558","18.41","0.15"
"752573","415630425","EHK7023","2026-05-08T20:06:12","5","XAUUSDm5y7jun69","MT5","420","25000","44378.73","91.66","8.24","306.85","0.27751","71","44","27","86.9025247444775","13.0108594768516","20","13.8916652676259","20","20","0.16304","27.75","4.65"
"20142","86399320","MTP7402","2024-12-19T17:50:15","60","EURUSD","MT5","242","10000","28449.11","211.1","2.26","33.98","0.31171","738","332","406","86.890795379591","22.6991672235549","11.4150943396226","13.2815449368445","19.4949888795689","20","0.24158","20.02","16.13"
"555069","95181184","EBM3342","2025-09-12T09:41:26","60","USDJPY","MT5","263","10000","23275.24","132.75","2.2","33.78","0.26714","393","225","168","86.8078138363196","16.8961008321788","16.5408805031447","14.0821430578388","20","19.2886894431573","0.18648","23.15","6"
