window,seed,shift_weeks,classification,causal_state_qualified,donor_availability_semantics,target_index,target_weekday,target_weekday_index,target_valid_from_utc,target_valid_to_utc,target_native_datetime,target_native_state,target_representation,target_transition_server_date,unknown_selected_until_resume,resume_native_datetime,donor_index,donor_weekday,donor_weekday_index,donor_valid_from_utc,donor_valid_to_utc,donor_macro_state,donor_macro_as_of_utc,donor_macro_source_date,donor_macro_ri,donor_macro_confidence,donor_macro_coverage,donor_macro_missing_inputs,donor_macro_partial,donor_macro_flags,wrapped_at_weekday_stratum_seam,displacement_days,displacement_weeks,weekday_mismatch,cross_window,holdout_contact
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,57,3,8,2020-02-27T00:00:00Z,2020-02-28T00:00:00Z,2020.02.27 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,281,3,40,2020-10-08T00:00:00Z,2020-10-09T00:00:00Z,NEUTRAL,2020-10-08T00:00:00Z,2020-10-07,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,58,4,8,2020-02-28T00:00:00Z,2020-02-29T00:00:00Z,2020.02.28 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,282,4,40,2020-10-09T00:00:00Z,2020-10-10T00:00:00Z,NEUTRAL,2020-10-09T00:00:00Z,2020-10-08,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,59,5,8,2020-02-29T00:00:00Z,2020-03-01T00:00:00Z,2020.02.29 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,283,5,40,2020-10-10T00:00:00Z,2020-10-11T00:00:00Z,NEUTRAL,2020-10-10T00:00:00Z,2020-10-09,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,60,6,8,2020-03-01T00:00:00Z,2020-03-02T00:00:00Z,2020.03.01 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,284,6,40,2020-10-11T00:00:00Z,2020-10-12T00:00:00Z,NEUTRAL,2020-10-11T00:00:00Z,2020-10-10,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,61,0,8,2020-03-02T00:00:00Z,2020-03-03T00:00:00Z,2020.03.02 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,285,0,40,2020-10-12T00:00:00Z,2020-10-13T00:00:00Z,NEUTRAL,2020-10-12T00:00:00Z,2020-10-11,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,62,1,8,2020-03-03T00:00:00Z,2020-03-04T00:00:00Z,2020.03.03 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,286,1,40,2020-10-13T00:00:00Z,2020-10-14T00:00:00Z,NEUTRAL,2020-10-13T00:00:00Z,2020-10-12,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,63,2,9,2020-03-04T00:00:00Z,2020-03-05T00:00:00Z,2020.03.04 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,287,2,41,2020-10-14T00:00:00Z,2020-10-15T00:00:00Z,NEUTRAL,2020-10-14T00:00:00Z,2020-10-13,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,64,3,9,2020-03-05T00:00:00Z,2020-03-06T00:00:00Z,2020.03.05 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,288,3,41,2020-10-15T00:00:00Z,2020-10-16T00:00:00Z,NEUTRAL,2020-10-15T00:00:00Z,2020-10-14,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,65,4,9,2020-03-06T00:00:00Z,2020-03-07T00:00:00Z,2020.03.06 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,289,4,41,2020-10-16T00:00:00Z,2020-10-17T00:00:00Z,NEUTRAL,2020-10-16T00:00:00Z,2020-10-15,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,66,5,9,2020-03-07T00:00:00Z,2020-03-08T00:00:00Z,2020.03.07 02:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,290,5,41,2020-10-17T00:00:00Z,2020-10-18T00:00:00Z,NEUTRAL,2020-10-17T00:00:00Z,2020-10-16,0.038,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,67,6,9,2020-03-08T00:00:00Z,2020-03-09T00:00:00Z,2020.03.08 00:00,UNKNOWN,TRANSITION_UNKNOWN_BOUNDARY_MARKER,2020-03-08,True,2020.03.09 03:00,291,6,41,2020-10-18T00:00:00Z,2020-10-19T00:00:00Z,NEUTRAL,2020-10-18T00:00:00Z,2020-10-17,0.038,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,68,0,9,2020-03-09T00:00:00Z,2020-03-10T00:00:00Z,2020.03.09 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,292,0,41,2020-10-19T00:00:00Z,2020-10-20T00:00:00Z,NEUTRAL,2020-10-19T00:00:00Z,2020-10-18,0.077,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,69,1,9,2020-03-10T00:00:00Z,2020-03-11T00:00:00Z,2020.03.10 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,293,1,41,2020-10-20T00:00:00Z,2020-10-21T00:00:00Z,NEUTRAL,2020-10-20T00:00:00Z,2020-10-19,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,70,2,10,2020-03-11T00:00:00Z,2020-03-12T00:00:00Z,2020.03.11 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,294,2,42,2020-10-21T00:00:00Z,2020-10-22T00:00:00Z,NEUTRAL,2020-10-21T00:00:00Z,2020-10-20,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,71,3,10,2020-03-12T00:00:00Z,2020-03-13T00:00:00Z,2020.03.12 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,295,3,42,2020-10-22T00:00:00Z,2020-10-23T00:00:00Z,NEUTRAL,2020-10-22T00:00:00Z,2020-10-21,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,72,4,10,2020-03-13T00:00:00Z,2020-03-14T00:00:00Z,2020.03.13 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,296,4,42,2020-10-23T00:00:00Z,2020-10-24T00:00:00Z,NEUTRAL,2020-10-23T00:00:00Z,2020-10-22,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,73,5,10,2020-03-14T00:00:00Z,2020-03-15T00:00:00Z,2020.03.14 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,297,5,42,2020-10-24T00:00:00Z,2020-10-25T00:00:00Z,NEUTRAL,2020-10-24T00:00:00Z,2020-10-23,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,74,6,10,2020-03-15T00:00:00Z,2020-03-16T00:00:00Z,2020.03.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,298,6,42,2020-10-25T00:00:00Z,2020-10-26T00:00:00Z,NEUTRAL,2020-10-25T00:00:00Z,2020-10-24,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,75,0,10,2020-03-16T00:00:00Z,2020-03-17T00:00:00Z,2020.03.16 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,299,0,42,2020-10-26T00:00:00Z,2020-10-27T00:00:00Z,NEUTRAL,2020-10-26T00:00:00Z,2020-10-25,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,76,1,10,2020-03-17T00:00:00Z,2020-03-18T00:00:00Z,2020.03.17 03:00,STRESS,STABLE_MAPPED_ROW,,False,,300,1,42,2020-10-27T00:00:00Z,2020-10-28T00:00:00Z,STRESS,2020-10-27T00:00:00Z,2020-10-26,-0.038,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,77,2,11,2020-03-18T00:00:00Z,2020-03-19T00:00:00Z,2020.03.18 03:00,STRESS,STABLE_MAPPED_ROW,,False,,301,2,43,2020-10-28T00:00:00Z,2020-10-29T00:00:00Z,STRESS,2020-10-28T00:00:00Z,2020-10-27,0.038,HIGH,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,78,3,11,2020-03-19T00:00:00Z,2020-03-20T00:00:00Z,2020.03.19 03:00,STRESS,STABLE_MAPPED_ROW,,False,,302,3,43,2020-10-29T00:00:00Z,2020-10-30T00:00:00Z,STRESS,2020-10-29T00:00:00Z,2020-10-28,-0.115,MED,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,79,4,11,2020-03-20T00:00:00Z,2020-03-21T00:00:00Z,2020.03.20 03:00,STRESS,STABLE_MAPPED_ROW,,False,,303,4,43,2020-10-30T00:00:00Z,2020-10-31T00:00:00Z,STRESS,2020-10-30T00:00:00Z,2020-10-29,-0.231,MED,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,80,5,11,2020-03-21T00:00:00Z,2020-03-22T00:00:00Z,2020.03.21 03:00,STRESS,STABLE_MAPPED_ROW,,False,,304,5,43,2020-10-31T00:00:00Z,2020-11-01T00:00:00Z,STRESS,2020-10-31T00:00:00Z,2020-10-30,-0.077,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,81,6,11,2020-03-22T00:00:00Z,2020-03-23T00:00:00Z,2020.03.22 03:00,STRESS,STABLE_MAPPED_ROW,,False,,305,6,43,2020-11-01T00:00:00Z,2020-11-02T00:00:00Z,STRESS,2020-11-01T00:00:00Z,2020-10-31,-0.077,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,82,0,11,2020-03-23T00:00:00Z,2020-03-24T00:00:00Z,2020.03.23 03:00,STRESS,STABLE_MAPPED_ROW,,False,,306,0,43,2020-11-02T00:00:00Z,2020-11-03T00:00:00Z,STRESS,2020-11-02T00:00:00Z,2020-11-01,-0.077,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,83,1,11,2020-03-24T00:00:00Z,2020-03-25T00:00:00Z,2020.03.24 03:00,STRESS,STABLE_MAPPED_ROW,,False,,307,1,43,2020-11-03T00:00:00Z,2020-11-04T00:00:00Z,STRESS,2020-11-03T00:00:00Z,2020-11-02,-0.077,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,84,2,12,2020-03-25T00:00:00Z,2020-03-26T00:00:00Z,2020.03.25 03:00,STRESS,STABLE_MAPPED_ROW,,False,,308,2,44,2020-11-04T00:00:00Z,2020-11-05T00:00:00Z,STRESS,2020-11-04T00:00:00Z,2020-11-03,-0.077,LOW,8/8,,false,VIX_STRESS,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,85,3,12,2020-03-26T00:00:00Z,2020-03-27T00:00:00Z,2020.03.26 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,309,3,44,2020-11-05T00:00:00Z,2020-11-06T00:00:00Z,NEUTRAL,2020-11-05T00:00:00Z,2020-11-04,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,86,4,12,2020-03-27T00:00:00Z,2020-03-28T00:00:00Z,2020.03.27 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,310,4,44,2020-11-06T00:00:00Z,2020-11-07T00:00:00Z,NEUTRAL,2020-11-06T00:00:00Z,2020-11-05,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,87,5,12,2020-03-28T00:00:00Z,2020-03-29T00:00:00Z,2020.03.28 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,311,5,44,2020-11-07T00:00:00Z,2020-11-08T00:00:00Z,NEUTRAL,2020-11-07T00:00:00Z,2020-11-06,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,88,6,12,2020-03-29T00:00:00Z,2020-03-30T00:00:00Z,2020.03.29 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,312,6,44,2020-11-08T00:00:00Z,2020-11-09T00:00:00Z,NEUTRAL,2020-11-08T00:00:00Z,2020-11-07,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,89,0,12,2020-03-30T00:00:00Z,2020-03-31T00:00:00Z,2020.03.30 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,313,0,44,2020-11-09T00:00:00Z,2020-11-10T00:00:00Z,NEUTRAL,2020-11-09T00:00:00Z,2020-11-08,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,90,1,12,2020-03-31T00:00:00Z,2020-04-01T00:00:00Z,2020.03.31 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,314,1,44,2020-11-10T00:00:00Z,2020-11-11T00:00:00Z,NEUTRAL,2020-11-10T00:00:00Z,2020-11-09,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,91,2,13,2020-04-01T00:00:00Z,2020-04-02T00:00:00Z,2020.04.01 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,315,2,45,2020-11-11T00:00:00Z,2020-11-12T00:00:00Z,NEUTRAL,2020-11-11T00:00:00Z,2020-11-10,0.192,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,92,3,13,2020-04-02T00:00:00Z,2020-04-03T00:00:00Z,2020.04.02 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,316,3,45,2020-11-12T00:00:00Z,2020-11-13T00:00:00Z,NEUTRAL,2020-11-12T00:00:00Z,2020-11-11,0.308,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,93,4,13,2020-04-03T00:00:00Z,2020-04-04T00:00:00Z,2020.04.03 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,317,4,45,2020-11-13T00:00:00Z,2020-11-14T00:00:00Z,NEUTRAL,2020-11-13T00:00:00Z,2020-11-12,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,94,5,13,2020-04-04T00:00:00Z,2020-04-05T00:00:00Z,2020.04.04 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,318,5,45,2020-11-14T00:00:00Z,2020-11-15T00:00:00Z,NEUTRAL,2020-11-14T00:00:00Z,2020-11-13,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,95,6,13,2020-04-05T00:00:00Z,2020-04-06T00:00:00Z,2020.04.05 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,319,6,45,2020-11-15T00:00:00Z,2020-11-16T00:00:00Z,NEUTRAL,2020-11-15T00:00:00Z,2020-11-14,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,96,0,13,2020-04-06T00:00:00Z,2020-04-07T00:00:00Z,2020.04.06 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,320,0,45,2020-11-16T00:00:00Z,2020-11-17T00:00:00Z,NEUTRAL,2020-11-16T00:00:00Z,2020-11-15,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,97,1,13,2020-04-07T00:00:00Z,2020-04-08T00:00:00Z,2020.04.07 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,321,1,45,2020-11-17T00:00:00Z,2020-11-18T00:00:00Z,NEUTRAL,2020-11-17T00:00:00Z,2020-11-16,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,98,2,14,2020-04-08T00:00:00Z,2020-04-09T00:00:00Z,2020.04.08 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,322,2,46,2020-11-18T00:00:00Z,2020-11-19T00:00:00Z,NEUTRAL,2020-11-18T00:00:00Z,2020-11-17,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,99,3,14,2020-04-09T00:00:00Z,2020-04-10T00:00:00Z,2020.04.09 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,323,3,46,2020-11-19T00:00:00Z,2020-11-20T00:00:00Z,NEUTRAL,2020-11-19T00:00:00Z,2020-11-18,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,100,4,14,2020-04-10T00:00:00Z,2020-04-11T00:00:00Z,2020.04.10 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,324,4,46,2020-11-20T00:00:00Z,2020-11-21T00:00:00Z,NEUTRAL,2020-11-20T00:00:00Z,2020-11-19,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,101,5,14,2020-04-11T00:00:00Z,2020-04-12T00:00:00Z,2020.04.11 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,325,5,46,2020-11-21T00:00:00Z,2020-11-22T00:00:00Z,NEUTRAL,2020-11-21T00:00:00Z,2020-11-20,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,102,6,14,2020-04-12T00:00:00Z,2020-04-13T00:00:00Z,2020.04.12 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,326,6,46,2020-11-22T00:00:00Z,2020-11-23T00:00:00Z,NEUTRAL,2020-11-22T00:00:00Z,2020-11-21,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,103,0,14,2020-04-13T00:00:00Z,2020-04-14T00:00:00Z,2020.04.13 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,327,0,46,2020-11-23T00:00:00Z,2020-11-24T00:00:00Z,NEUTRAL,2020-11-23T00:00:00Z,2020-11-22,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,104,1,14,2020-04-14T00:00:00Z,2020-04-15T00:00:00Z,2020.04.14 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,328,1,46,2020-11-24T00:00:00Z,2020-11-25T00:00:00Z,NEUTRAL,2020-11-24T00:00:00Z,2020-11-23,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,105,2,15,2020-04-15T00:00:00Z,2020-04-16T00:00:00Z,2020.04.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,329,2,47,2020-11-25T00:00:00Z,2020-11-26T00:00:00Z,NEUTRAL,2020-11-25T00:00:00Z,2020-11-24,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,106,3,15,2020-04-16T00:00:00Z,2020-04-17T00:00:00Z,2020.04.16 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,330,3,47,2020-11-26T00:00:00Z,2020-11-27T00:00:00Z,NEUTRAL,2020-11-26T00:00:00Z,2020-11-25,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,107,4,15,2020-04-17T00:00:00Z,2020-04-18T00:00:00Z,2020.04.17 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,331,4,47,2020-11-27T00:00:00Z,2020-11-28T00:00:00Z,NEUTRAL,2020-11-27T00:00:00Z,2020-11-26,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,108,5,15,2020-04-18T00:00:00Z,2020-04-19T00:00:00Z,2020.04.18 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,332,5,47,2020-11-28T00:00:00Z,2020-11-29T00:00:00Z,NEUTRAL,2020-11-28T00:00:00Z,2020-11-27,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,109,6,15,2020-04-19T00:00:00Z,2020-04-20T00:00:00Z,2020.04.19 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,333,6,47,2020-11-29T00:00:00Z,2020-11-30T00:00:00Z,NEUTRAL,2020-11-29T00:00:00Z,2020-11-28,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,110,0,15,2020-04-20T00:00:00Z,2020-04-21T00:00:00Z,2020.04.20 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,334,0,47,2020-11-30T00:00:00Z,2020-12-01T00:00:00Z,NEUTRAL,2020-11-30T00:00:00Z,2020-11-29,0.038,MED,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,111,1,15,2020-04-21T00:00:00Z,2020-04-22T00:00:00Z,2020.04.21 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,335,1,47,2020-12-01T00:00:00Z,2020-12-02T00:00:00Z,NEUTRAL,2020-12-01T00:00:00Z,2020-11-30,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,112,2,16,2020-04-22T00:00:00Z,2020-04-23T00:00:00Z,2020.04.22 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,336,2,48,2020-12-02T00:00:00Z,2020-12-03T00:00:00Z,NEUTRAL,2020-12-02T00:00:00Z,2020-12-01,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,113,3,16,2020-04-23T00:00:00Z,2020-04-24T00:00:00Z,2020.04.23 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,337,3,48,2020-12-03T00:00:00Z,2020-12-04T00:00:00Z,NEUTRAL,2020-12-03T00:00:00Z,2020-12-02,0.115,HIGH,8/8,,false,,False,224,32,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,114,4,16,2020-04-24T00:00:00Z,2020-04-25T00:00:00Z,2020.04.24 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,338,4,48,2020-12-04T00:00:00Z,2020-12-05T00:00:00Z,NEUTRAL,2020-12-04T00:00:00Z,2020-12-03,0.231,HIGH,8/8,,false,,False,224,32,0,0,0
